datum,land,type,slachtoffers,publicatie_datum,Nederland_ind,Europe_ind,World_ind,man_made,Marokko_ind,Turkije_ind,Belgie_ind,Duitsland_ind,Indonesie_ind,Polen_ind,Suriname_ind,Oceanie_ind,Afrika_ind,Amerika_ind,Asie_ind
2021-10-26,Duitsland,,0,26.10.2021,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-03,Nederland,,0,3.03.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,Oekraine,oorlog,0,19.04.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-08-22,Mexico,orkaan,8,22.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-08,Rusland,explosie,1,6.08.2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-12-28,Indonesië,,0,28.12.2021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-11,Nederland,aardbeving,41,7.11.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,India,cycloon,3,3.05.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-10,Japan,typhoon,0,10.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-14,Nederland,,0,14.10.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,Nederland,natuurbrand,0,22.04.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,Italië,,0,6.04.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Israel,,2,12.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06,Puerto rico,stroomuitval,0,10.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-18,Zuid-afrika,watersnoodramp,443,18.04.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-07-29,Verenigde staten,overstromingen,25,29.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-23,Syrië,bootramp,73,23.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-09,Spanje,bosbrand,1,12.09.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,Verenigde staten,orkaan,0,2.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-28,Spanje,covid-19 gerelateerd,0,28.10.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,Canada,orkaan,49,8.09.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-05,Nederland,bosbrand,0,8.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,Nederland,,0,25.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03,Oekraïne,oorlog,0,9.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-13,Nederland,noodtoestand,0,13.07.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,India,cycloon,3,6.05.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-19,Filipijnen,tyfoon,447,19.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-10,Noordwest-italië zuidoost-frankrijk,zware storm,9,4.10.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-30,Nederland,brand,0,30.08.2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,Libië,burgeroorlog,5,26.03.2020,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2022-10-08,Oekraïne,oorlog,0,10.08.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-08,Albanië,bosbrand,0,12.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,Afghanistan,,0,5.10.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-07,Mozambique,cycloon,0,1.07.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-12-07,Griekenland,bosbrand,0,12.07.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,Nederland,bosbrand,0,23.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-08,Burundi,malaria,1800,6.08.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-08-15,Frankrijk,bosbrand,0,15.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Italië,noodtoestand droogte,0,5.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,Indonesië,protesten,6,28.08.2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-06-20,Rusland,oorlog,0,20.06.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-02-24,Rusland,oorlog,0,24.02.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-08-08,Italië,bosbrand,10,8.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Australië,bosbranden,17,2.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021-11-11,Divers,,0,11.11.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Oekraïne,oorlog,0,26.02.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Oekraïne,beschietingen,3,4.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,India,coronavirus,32000,27.07.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-04,Mozambique,cycloon,0,2.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-03,Oekraïne,oorlog,1300,10.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-09-29,Nederland,vulkaanuitbarsting,0,29.09.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Nederland,brand,0,21.04.2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-08-28,Verenigde staten,orkaan,0,28.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-07,Griekenland,noodweer,7,11.07.2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,Verenigde staten,tropische storm,0,13.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-20,Chili,rellen,3,20.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-05-21,Filipijnen,tyfoon,0,21.05.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
